Area_Name,Year,Group_Name,Victim_Age_Group,freq
Rajasthan,2009,Murder - Male Victims,Victims_Above_50_Yrs,124.0
Rajasthan,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,1.0
Rajasthan,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,9.0
Rajasthan,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,3.0
Rajasthan,2007,Murder - Female Victims,Victims_Above_50_Yrs,25.0
Rajasthan,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,32.0
Rajasthan,2004,Murder - Female Victims,Victims_Upto_10_Yrs,4.0
Rajasthan,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,146.0
Rajasthan,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,456.0
Rajasthan,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,113.0
Rajasthan,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,437.0
Rajasthan,2002,Murder - Female Victims,Victims_Above_50_Yrs,16.0
Rajasthan,2003,Murder - Male Victims,Victims_Upto_10_Yrs,11.0
Rajasthan,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,424.0
Rajasthan,2003,Murder - Male Victims,Victims_Above_50_Yrs,102.0
Rajasthan,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,143.0
Rajasthan,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,16.0
Rajasthan,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,531.0
Rajasthan,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,124.0
Rajasthan,2002,Murder - Male Victims,Victims_Upto_10_Yrs,5.0
Rajasthan,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,6.0
Rajasthan,2008,Murder - Female Victims,Victims_Upto_10_Yrs,8.0
Rajasthan,2004,Murder - Male Victims,Victims_Upto_10_Yrs,4.0
Rajasthan,2007,Murder - Male Victims,Victims_Upto_10_Yrs,18.0
Rajasthan,2005,Murder - Male Victims,Victims_Above_50_Yrs,95.0
Rajasthan,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,116.0
Rajasthan,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,114.0
Rajasthan,2010,Murder - Male Victims,Victims_Upto_10_Yrs,15.0
Rajasthan,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,16.0
Rajasthan,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,36.0
Rajasthan,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,2.0
Rajasthan,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,3.0
Rajasthan,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,36.0
Rajasthan,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,83.0
Rajasthan,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,19.0
Rajasthan,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,483.0
Rajasthan,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,14.0
Rajasthan,2008,Murder - Male Victims,Victims_Upto_10_Yrs,13.0
Rajasthan,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,102.0
Rajasthan,2006,Murder - Male Victims,Victims_Above_50_Yrs,115.0
Rajasthan,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,14.0
Rajasthan,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,26.0
Rajasthan,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,123.0
Rajasthan,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,16.0
Rajasthan,2004,Murder - Female Victims,Victims_Above_50_Yrs,34.0
Rajasthan,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,473.0
Rajasthan,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,33.0
Rajasthan,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,17.0
Rajasthan,2001,Murder - Female Victims,Victims_Upto_10_Yrs,8.0
Rajasthan,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,513.0
Rajasthan,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,481.0
Rajasthan,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,123.0
Rajasthan,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,102.0
Rajasthan,2008,Murder - Male Victims,Victims_Above_50_Yrs,101.0
Rajasthan,2006,Murder - Female Victims,Victims_Above_50_Yrs,30.0
Rajasthan,2005,Murder - Male Victims,Victims_Upto_10_Yrs,7.0
Rajasthan,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Rajasthan,2004,Murder - Male Victims,Victims_Above_50_Yrs,127.0
Rajasthan,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Rajasthan,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,3.0
Rajasthan,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,106.0
Rajasthan,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,15.0
Rajasthan,2003,Murder - Female Victims,Victims_Above_50_Yrs,34.0
Rajasthan,2002,Murder - Female Victims,Victims_Upto_10_Yrs,10.0
Rajasthan,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Rajasthan,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,113.0
Rajasthan,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,5.0
Rajasthan,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,108.0
Rajasthan,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,467.0
Rajasthan,2006,Murder - Male Victims,Victims_Upto_10_Yrs,19.0
Rajasthan,2007,Murder - Male Victims,Victims_Above_50_Yrs,103.0
Rajasthan,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,99.0
Rajasthan,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,18.0
Rajasthan,2005,Murder - Female Victims,Victims_Above_50_Yrs,29.0
Rajasthan,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,131.0
Rajasthan,2009,Murder - Male Victims,Victims_Upto_10_Yrs,16.0
Rajasthan,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,129.0
Rajasthan,2001,Murder - Male Victims,Victims_Upto_10_Yrs,10.0
Rajasthan,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,150.0
Rajasthan,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Rajasthan,2001,Murder - Male Victims,Victims_Above_50_Yrs,101.0
Rajasthan,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,12.0
Rajasthan,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,389.0
Rajasthan,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,428.0
Rajasthan,2001,Murder - Female Victims,Victims_Above_50_Yrs,32.0
Rajasthan,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,443.0
Rajasthan,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Rajasthan,2010,Murder - Male Victims,Victims_Above_50_Yrs,103.0
Rajasthan,2008,Murder - Female Victims,Victims_Above_50_Yrs,30.0
Rajasthan,2007,Murder - Female Victims,Victims_Upto_10_Yrs,10.0
Rajasthan,2010,Murder - Female Victims,Victims_Above_50_Yrs,32.0
Rajasthan,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,9.0
Rajasthan,2009,Murder - Female Victims,Victims_Upto_10_Yrs,13.0
Rajasthan,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,399.0
Rajasthan,2010,Murder - Female Victims,Victims_Upto_10_Yrs,14.0
Rajasthan,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,393.0
Rajasthan,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,432.0
Rajasthan,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,6.0
Rajasthan,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,6.0
Rajasthan,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,392.0
Rajasthan,2009,Murder - Female Victims,Victims_Above_50_Yrs,35.0
Rajasthan,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Rajasthan,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,8.0
Rajasthan,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,130.0
Rajasthan,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,426.0
Rajasthan,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,422.0
Rajasthan,2006,Murder - Female Victims,Victims_Upto_10_Yrs,11.0
Rajasthan,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,7.0
Rajasthan,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Rajasthan,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,12.0
Rajasthan,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,6.0
Rajasthan,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Rajasthan,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,437.0
Sikkim,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,3.0
Sikkim,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2008,Murder - Male Victims,Victims_Above_50_Yrs,0.0
Sikkim,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,1.0
Sikkim,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,4.0
Sikkim,2009,Murder - Female Victims,Victims_Upto_10_Yrs,1.0
Sikkim,2004,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Sikkim,2010,Murder - Male Victims,Victims_Above_50_Yrs,3.0
Sikkim,2006,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,4.0
Sikkim,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,3.0
Sikkim,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,2.0
Sikkim,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,1.0
Sikkim,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,7.0
Sikkim,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,3.0
Sikkim,2006,Murder - Female Victims,Victims_Above_50_Yrs,1.0
Sikkim,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,1.0
Sikkim,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,2.0
Sikkim,2001,Murder - Male Victims,Victims_Above_50_Yrs,2.0
Sikkim,2005,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,1.0
Sikkim,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,3.0
Sikkim,2001,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2007,Murder - Male Victims,Victims_Above_50_Yrs,1.0
Sikkim,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,3.0
Sikkim,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,4.0
Sikkim,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2008,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,4.0
Sikkim,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Sikkim,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,2.0
Sikkim,2006,Murder - Male Victims,Victims_Above_50_Yrs,3.0
Sikkim,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,5.0
Sikkim,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Sikkim,2009,Murder - Male Victims,Victims_Upto_10_Yrs,2.0
Sikkim,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,2.0
Sikkim,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2004,Murder - Female Victims,Victims_Above_50_Yrs,1.0
Sikkim,2008,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,2.0
Sikkim,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,5.0
Sikkim,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Sikkim,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2003,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2005,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,1.0
Sikkim,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2010,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2007,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2006,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2005,Murder - Male Victims,Victims_Above_50_Yrs,1.0
Sikkim,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,2.0
Sikkim,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,2.0
Sikkim,2010,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Sikkim,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,4.0
Sikkim,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2009,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2007,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2004,Murder - Male Victims,Victims_Above_50_Yrs,2.0
Sikkim,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,2.0
Sikkim,2008,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2007,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,3.0
Sikkim,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2010,Murder - Female Victims,Victims_Upto_10_Yrs,1.0
Sikkim,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,3.0
Sikkim,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,3.0
Sikkim,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,1.0
Sikkim,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,8.0
Sikkim,2002,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,2.0
Sikkim,2003,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Sikkim,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,5.0
Sikkim,2001,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Sikkim,2002,Murder - Male Victims,Victims_Above_50_Yrs,0.0
Sikkim,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,1.0
Sikkim,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Sikkim,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Sikkim,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,2.0
Sikkim,2001,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Sikkim,2003,Murder - Female Victims,Victims_Upto_10_Yrs,1.0
Sikkim,2004,Murder - Female Victims,Victims_Upto_10_Yrs,2.0
Sikkim,2003,Murder - Male Victims,Victims_Above_50_Yrs,2.0
Sikkim,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,3.0
Sikkim,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,7.0
Sikkim,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,7.0
Sikkim,2009,Murder - Male Victims,Victims_Above_50_Yrs,1.0
Sikkim,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,2.0
Sikkim,2005,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Sikkim,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,1.0
Sikkim,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,2.0
Sikkim,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Tamil Nadu,2010,Murder - Male Victims,Victims_Above_50_Yrs,227.0
Tamil Nadu,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,5.0
Tamil Nadu,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,214.0
Tamil Nadu,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,364.0
Tamil Nadu,2007,Murder - Female Victims,Victims_Above_50_Yrs,86.0
Tamil Nadu,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,9.0
Tamil Nadu,2010,Murder - Male Victims,Victims_Upto_10_Yrs,25.0
Tamil Nadu,2007,Murder - Female Victims,Victims_Upto_10_Yrs,31.0
Tamil Nadu,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,159.0
Tamil Nadu,2005,Murder - Male Victims,Victims_Above_50_Yrs,183.0
Tamil Nadu,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,224.0
Tamil Nadu,2007,Murder - Male Victims,Victims_Upto_10_Yrs,18.0
Tamil Nadu,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,9.0
Tamil Nadu,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,7.0
Tamil Nadu,2010,Murder - Female Victims,Victims_Above_50_Yrs,100.0
Tamil Nadu,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,7.0
Tamil Nadu,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Tamil Nadu,2004,Murder - Female Victims,Victims_Upto_10_Yrs,34.0
Tamil Nadu,2001,Murder - Female Victims,Victims_Upto_10_Yrs,5.0
Tamil Nadu,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Tamil Nadu,2009,Murder - Female Victims,Victims_Above_50_Yrs,93.0
Tamil Nadu,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Tamil Nadu,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,6.0
Tamil Nadu,2002,Murder - Male Victims,Victims_Above_50_Yrs,197.0
Tamil Nadu,2008,Murder - Female Victims,Victims_Upto_10_Yrs,45.0
Tamil Nadu,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,8.0
Tamil Nadu,2006,Murder - Male Victims,Victims_Above_50_Yrs,154.0
Tamil Nadu,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,2.0
Tamil Nadu,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,2.0
Tamil Nadu,2005,Murder - Female Victims,Victims_Upto_10_Yrs,32.0
Tamil Nadu,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,4.0
Tamil Nadu,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,357.0
Tamil Nadu,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,215.0
Tamil Nadu,2009,Murder - Male Victims,Victims_Upto_10_Yrs,36.0
Tamil Nadu,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,233.0
Tamil Nadu,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,5.0
Tamil Nadu,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,8.0
Tamil Nadu,2004,Murder - Female Victims,Victims_Above_50_Yrs,56.0
Tamil Nadu,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,364.0
Tamil Nadu,2009,Murder - Male Victims,Victims_Above_50_Yrs,246.0
Tamil Nadu,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,3.0
Tamil Nadu,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,25.0
Tamil Nadu,2008,Murder - Male Victims,Victims_Upto_10_Yrs,43.0
Tamil Nadu,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,534.0
Tamil Nadu,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,439.0
Tamil Nadu,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,7.0
Tamil Nadu,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Tamil Nadu,2005,Murder - Female Victims,Victims_Above_50_Yrs,65.0
Tamil Nadu,2002,Murder - Male Victims,Victims_Upto_10_Yrs,11.0
Tamil Nadu,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,3.0
Tamil Nadu,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,246.0
Tamil Nadu,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,261.0
Tamil Nadu,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,7.0
Tamil Nadu,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,507.0
Tamil Nadu,2001,Murder - Male Victims,Victims_Upto_10_Yrs,3.0
Tamil Nadu,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Tamil Nadu,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,8.0
Tamil Nadu,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,6.0
Tamil Nadu,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,372.0
Tamil Nadu,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,181.0
Tamil Nadu,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,5.0
Tamil Nadu,2008,Murder - Female Victims,Victims_Above_50_Yrs,93.0
Tamil Nadu,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,199.0
Tamil Nadu,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,241.0
Tamil Nadu,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,7.0
Tamil Nadu,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,2.0
Tamil Nadu,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,391.0
Tamil Nadu,2001,Murder - Female Victims,Victims_Above_50_Yrs,34.0
Tamil Nadu,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,182.0
Tamil Nadu,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,543.0
Tamil Nadu,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,259.0
Tamil Nadu,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,236.0
Tamil Nadu,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,554.0
Tamil Nadu,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,239.0
Tamil Nadu,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,191.0
Tamil Nadu,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,15.0
Tamil Nadu,2004,Murder - Male Victims,Victims_Above_50_Yrs,189.0
Tamil Nadu,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,463.0
Tamil Nadu,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,598.0
Tamil Nadu,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,3.0
Tamil Nadu,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,113.0
Tamil Nadu,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,165.0
Tamil Nadu,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,5.0
Tamil Nadu,2008,Murder - Male Victims,Victims_Above_50_Yrs,234.0
Tamil Nadu,2003,Murder - Male Victims,Victims_Above_50_Yrs,197.0
Tamil Nadu,2001,Murder - Male Victims,Victims_Above_50_Yrs,136.0
Tamil Nadu,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Tamil Nadu,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,286.0
Tamil Nadu,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,240.0
Tamil Nadu,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Tamil Nadu,2005,Murder - Male Victims,Victims_Upto_10_Yrs,22.0
Tamil Nadu,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Tamil Nadu,2010,Murder - Female Victims,Victims_Upto_10_Yrs,38.0
Tamil Nadu,2006,Murder - Female Victims,Victims_Upto_10_Yrs,33.0
Tamil Nadu,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Tamil Nadu,2002,Murder - Female Victims,Victims_Upto_10_Yrs,18.0
Tamil Nadu,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,485.0
Tamil Nadu,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,6.0
Tamil Nadu,2006,Murder - Female Victims,Victims_Above_50_Yrs,82.0
Tamil Nadu,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,3.0
Tamil Nadu,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,206.0
Tamil Nadu,2007,Murder - Male Victims,Victims_Above_50_Yrs,228.0
Tamil Nadu,2003,Murder - Female Victims,Victims_Upto_10_Yrs,7.0
Tamil Nadu,2003,Murder - Male Victims,Victims_Upto_10_Yrs,4.0
Tamil Nadu,2006,Murder - Male Victims,Victims_Upto_10_Yrs,15.0
Tamil Nadu,2004,Murder - Male Victims,Victims_Upto_10_Yrs,32.0
Tamil Nadu,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,136.0
Tamil Nadu,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,512.0
Tamil Nadu,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,157.0
Tamil Nadu,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,4.0
Tamil Nadu,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,346.0
Tamil Nadu,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,174.0
Tamil Nadu,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,414.0
Tamil Nadu,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,447.0
Tamil Nadu,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,611.0
Tamil Nadu,2002,Murder - Female Victims,Victims_Above_50_Yrs,66.0
Tamil Nadu,2003,Murder - Female Victims,Victims_Above_50_Yrs,83.0
