Area_Name,Year,type_of_motive,freq
Rajasthan,2001,CHNAMurder_Cause_Class_Conflict,0
Rajasthan,2007,Murder_Cause_Communalism,0
Rajasthan,2003,Murder_Cause_Class_Conflict,0
Rajasthan,2006,Murder_Cause_Lunacy,0
Rajasthan,2009,Murder_Cause_Personal_Vendetta_or_Enmity,111
Rajasthan,2008,Murder_Cause_By_TerroristExtremist,0
Rajasthan,2007,Murder_Cause_Personal_Vendetta_or_Enmity,86
Rajasthan,2010,CHNAMurder_Cause_Class_Conflict,0
Rajasthan,2001,Murder_Cause_Witchcraft,0
Rajasthan,2001,Murder_Cause_Dowry,36
Rajasthan,2002,CHNAMurder_Cause_Class_Conflict,0
Rajasthan,2004,Murder_Cause_Lunacy,0
Rajasthan,2010,CHNAMurder_Cause_Gain,0
Rajasthan,2006,CHNAMurder_Cause_Gain,1
Rajasthan,2007,CHNAMurder_Cause_By_TerroristExtremist,0
Rajasthan,2010,Murder_Cause_Property_Dispute,56
Rajasthan,2008,Murder_Cause_Casteism,0
Rajasthan,2004,Murder_Cause_Casteism,0
Rajasthan,2005,CHNAMurder_Cause_Casteism,0
Rajasthan,2007,Murder_Cause_Property_Dispute,52
Rajasthan,2010,Murder_Cause_Other_Causes_or_Motives,1173
Rajasthan,2003,Murder_Cause_Witchcraft,1
Rajasthan,2001,CHNAMurder_Cause_Casteism,0
Rajasthan,2003,CHNAMurder_Cause_Dowry,8
Rajasthan,2004,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2009,Murder_Cause_Class_Conflict,0
Rajasthan,2001,Murder_Cause_Communalism,0
Rajasthan,2010,CHNAMurder_Cause_By_TerroristExtremist,0
Rajasthan,2002,CHNAMurder_Cause_Dowry,16
Rajasthan,2005,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2005,Murder_Cause_Dowry,51
Rajasthan,2004,Murder_Cause_Other_Causes_or_Motives,969
Rajasthan,2006,CHNAMurder_Cause_Casteism,0
Rajasthan,2004,Murder_Cause_Property_Dispute,57
Rajasthan,2001,Murder_Cause_Personal_Vendetta_or_Enmity,110
Rajasthan,2008,Murder_Cause_Dowry,42
Rajasthan,2002,Murder_Cause_Communalism,0
Rajasthan,2001,CHNAMurder_Cause_Dowry,1
Rajasthan,2006,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2005,Murder_Cause_Other_Causes_or_Motives,949
Rajasthan,2005,Murder_Cause_Witchcraft,0
Rajasthan,2003,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2004,CHNAMurder_Cause_Dowry,4
Rajasthan,2008,CHNAMurder_Cause_Dowry,6
Rajasthan,2009,Murder_Cause_Communalism,0
Rajasthan,2008,Murder_Cause_Other_Causes_or_Motives,1036
Rajasthan,2006,Murder_Cause_Casteism,0
Rajasthan,2007,CHNAMurder_Cause_Dowry,0
Rajasthan,2006,CHNAMurder_Cause_Dowry,0
Rajasthan,2009,CHNAMurder_Cause_Dowry,6
Rajasthan,2007,Murder_Cause_Other_Causes_or_Motives,1048
Rajasthan,2002,CHNAMurder_Cause_Casteism,0
Rajasthan,2003,CHNAMurder_Cause_Casteism,0
Rajasthan,2006,Murder_Cause_Dowry,42
Rajasthan,2010,CHNAMurder_Cause_Dowry,4
Rajasthan,2004,CHNAMurder_Cause_Casteism,0
Rajasthan,2007,Murder_Cause_Casteism,5
Rajasthan,2007,Murder_Cause_Dowry,38
Rajasthan,2010,Murder_Cause_Class_Conflict,0
Rajasthan,2001,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2009,Murder_Cause_Other_Causes_or_Motives,1096
Rajasthan,2005,CHNAMurder_Cause_Dowry,0
Rajasthan,2006,Murder_Cause_Other_Causes_or_Motives,929
Rajasthan,2005,Murder_Cause_Casteism,0
Rajasthan,2002,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2005,Murder_Cause_Property_Dispute,47
Rajasthan,2006,Murder_Cause_Witchcraft,1
Rajasthan,2003,CHNAMurder_Cause_Communalism,0
Rajasthan,2007,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2008,Murder_Cause_Property_Dispute,51
Rajasthan,2002,CHNAMurder_Cause_Gain,1
Rajasthan,2006,Murder_Cause_Property_Dispute,54
Rajasthan,2009,CHNAMurder_Cause_Casteism,0
Rajasthan,2008,Murder_Cause_Class_Conflict,0
Rajasthan,2003,CHNAMurder_Cause_Gain,0
Rajasthan,2001,Murder_Cause_Casteism,0
Rajasthan,2010,Murder_Cause_Lunacy,0
Rajasthan,2004,Murder_Cause_Personal_Vendetta_or_Enmity,114
Rajasthan,2006,CHNAMurder_Cause_Communalism,0
Rajasthan,2003,Murder_Cause_Communalism,0
Rajasthan,2004,CHNAMurder_Cause_Gain,2
Rajasthan,2010,Murder_Cause_By_TerroristExtremist,0
Rajasthan,2001,Murder_Cause_Class_Conflict,0
Rajasthan,2005,CHNAMurder_Cause_Communalism,0
Rajasthan,2006,CHNAMurder_Cause_By_TerroristExtremist,0
Rajasthan,2005,CHNAMurder_Cause_Gain,1
Rajasthan,2009,Murder_Cause_Lunacy,0
Rajasthan,2002,Murder_Cause_Class_Conflict,0
Rajasthan,2010,Murder_Cause_Dowry,39
Rajasthan,2005,Murder_Cause_Personal_Vendetta_or_Enmity,96
Rajasthan,2004,CHNAMurder_Cause_Communalism,0
Rajasthan,2010,CHNAMurder_Cause_Casteism,0
Rajasthan,2002,Murder_Cause_Property_Dispute,82
Rajasthan,2009,Murder_Cause_Property_Dispute,59
Rajasthan,2003,Murder_Cause_Other_Causes_or_Motives,888
Rajasthan,2007,CHNAMurder_Cause_Communalism,0
Rajasthan,2001,CHNAMurder_Cause_Gain,0
Rajasthan,2003,Murder_Cause_Casteism,0
Rajasthan,2009,Murder_Cause_Casteism,0
Rajasthan,2010,CHNAMurder_Cause_Communalism,0
Rajasthan,2008,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2009,CHNAMurder_Cause_By_TerroristExtremist,0
Rajasthan,2002,Murder_Cause_Personal_Vendetta_or_Enmity,113
Rajasthan,2008,Murder_Cause_Communalism,0
Rajasthan,2007,CHNAMurder_Cause_Casteism,0
Rajasthan,2009,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2010,Murder_Cause_Communalism,1
Rajasthan,2002,Murder_Cause_Other_Causes_or_Motives,961
Rajasthan,2010,Murder_Cause_Casteism,0
Rajasthan,2009,Murder_Cause_Witchcraft,0
Rajasthan,2002,Murder_Cause_Casteism,1
Rajasthan,2009,CHNAMurder_Cause_Communalism,0
Rajasthan,2008,CHNAMurder_Cause_By_TerroristExtremist,0
Rajasthan,2010,CHNAMurder_Cause_For_Political_reason,0
Rajasthan,2008,CHNAMurder_Cause_Casteism,0
Rajasthan,2003,Murder_Cause_Personal_Vendetta_or_Enmity,112
Rajasthan,2008,CHNAMurder_Cause_Communalism,0
Rajasthan,2009,Murder_Cause_Dowry,35
Rajasthan,2003,Murder_Cause_Property_Dispute,113
Rajasthan,2004,Murder_Cause_Dowry,50
Rajasthan,2001,Murder_Cause_Other_Causes_or_Motives,913
Rajasthan,2010,Murder_Cause_Personal_Vendetta_or_Enmity,77
Rajasthan,2001,Murder_Cause_Gain,76
Rajasthan,2005,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2007,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Rajasthan,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
Rajasthan,2004,CHNAMurder_Cause_Lunacy,0
Rajasthan,2001,CHNAMurder_Cause_Other_Causes_or_Motives,59
Rajasthan,2010,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2008,CHNAMurder_Cause_Other_Causes_or_Motives,43
Rajasthan,2006,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Rajasthan,2007,CHNAMurder_Cause_Lunacy,0
Rajasthan,2001,Murder_Cause_Love_AffairsSexual_Relations,43
Rajasthan,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Rajasthan,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Rajasthan,2004,CHNAMurder_Cause_Other_Causes_or_Motives,52
Rajasthan,2006,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2008,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2004,Murder_Cause_For_Political_reason,0
Rajasthan,2009,Murder_Cause_Love_AffairsSexual_Relations,59
Rajasthan,2006,CHNAMurder_Cause_Other_Causes_or_Motives,78
Rajasthan,2010,Murder_Cause_For_Political_reason,0
Rajasthan,2004,Murder_Cause_Gain,51
Rajasthan,2003,Murder_Cause_Gain,55
Rajasthan,2002,Murder_Cause_Love_AffairsSexual_Relations,30
Rajasthan,2003,Murder_Cause_Love_AffairsSexual_Relations,38
Rajasthan,2005,Murder_Cause_Gain,43
Rajasthan,2008,Murder_Cause_Gain,39
Rajasthan,2004,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2002,Murder_Cause_Gain,45
Rajasthan,2008,Murder_Cause_For_Political_reason,0
Rajasthan,2009,Murder_Cause_Gain,35
Rajasthan,2010,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Rajasthan,2005,CHNAMurder_Cause_Lunacy,0
Rajasthan,2008,Murder_Cause_Love_AffairsSexual_Relations,34
Rajasthan,2007,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2007,Murder_Cause_Witchcraft,0
Rajasthan,2009,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Rajasthan,2005,Murder_Cause_Love_AffairsSexual_Relations,34
Rajasthan,2003,Murder_Cause_For_Political_reason,0
Rajasthan,2001,Murder_Cause_Lunacy,1
Rajasthan,2004,Murder_Cause_By_TerroristExtremist,0
Rajasthan,2002,Murder_Cause_By_TerroristExtremist,0
Rajasthan,2001,CHNAMurder_Cause_Lunacy,0
Rajasthan,2005,Murder_Cause_For_Political_reason,0
Rajasthan,2005,CHNAMurder_Cause_Other_Causes_or_Motives,56
Rajasthan,2010,Murder_Cause_Gain,28
Rajasthan,2003,CHNAMurder_Cause_Property_Dispute,1
Rajasthan,2006,CHNAMurder_Cause_Lunacy,0
Rajasthan,2002,CHNAMurder_Cause_Other_Causes_or_Motives,50
Rajasthan,2007,Murder_Cause_Love_AffairsSexual_Relations,36
Rajasthan,2008,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Rajasthan,2003,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2002,Murder_Cause_Lunacy,0
Rajasthan,2009,Murder_Cause_For_Political_reason,0
Rajasthan,2010,Murder_Cause_Love_AffairsSexual_Relations,45
Rajasthan,2009,CHNAMurder_Cause_Lunacy,0
Rajasthan,2003,Murder_Cause_By_TerroristExtremist,0
Rajasthan,2009,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2004,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2005,Murder_Cause_By_TerroristExtremist,0
Rajasthan,2002,CHNAMurder_Cause_Lunacy,0
Rajasthan,2007,Murder_Cause_Gain,36
Rajasthan,2010,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Rajasthan,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Rajasthan,2010,CHNAMurder_Cause_Other_Causes_or_Motives,100
Rajasthan,2007,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Rajasthan,2009,CHNAMurder_Cause_Other_Causes_or_Motives,71
Rajasthan,2001,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Rajasthan,2007,Murder_Cause_For_Political_reason,0
Rajasthan,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Rajasthan,2006,Murder_Cause_Love_AffairsSexual_Relations,49
Rajasthan,2003,CHNAMurder_Cause_Lunacy,0
Rajasthan,2002,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2007,CHNAMurder_Cause_Other_Causes_or_Motives,62
Rajasthan,2004,Murder_Cause_Love_AffairsSexual_Relations,38
Rajasthan,2003,CHNAMurder_Cause_Other_Causes_or_Motives,50
Rajasthan,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Rajasthan,2001,CHNAMurder_Cause_Property_Dispute,1
Rajasthan,2006,Murder_Cause_Gain,38
Rajasthan,2008,CHNAMurder_Cause_Lunacy,0
Rajasthan,2002,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2006,Murder_Cause_For_Political_reason,0
Rajasthan,2010,CHNAMurder_Cause_Lunacy,0
Rajasthan,2005,CHNAMurder_Cause_Witchcraft,0
Rajasthan,2008,CHNAMurder_Cause_Property_Dispute,0
Rajasthan,2001,Murder_Cause_By_TerroristExtremist,0
Sikkim,2001,Murder_Cause_Love_AffairsSexual_Relations,2
Sikkim,2004,Murder_Cause_Personal_Vendetta_or_Enmity,4
Sikkim,2001,Murder_Cause_Class_Conflict,0
Sikkim,2003,CHNAMurder_Cause_Gain,0
Sikkim,2009,Murder_Cause_Dowry,0
Sikkim,2007,Murder_Cause_For_Political_reason,0
Sikkim,2010,Murder_Cause_Gain,3
Sikkim,2004,CHNAMurder_Cause_Gain,0
Sikkim,2002,CHNAMurder_Cause_Gain,0
Sikkim,2003,CHNAMurder_Cause_Other_Causes_or_Motives,3
Sikkim,2005,CHNAMurder_Cause_Lunacy,0
Sikkim,2010,Murder_Cause_By_TerroristExtremist,0
Sikkim,2003,CHNAMurder_Cause_Lunacy,0
Sikkim,2009,Murder_Cause_Love_AffairsSexual_Relations,1
Sikkim,2006,Murder_Cause_Property_Dispute,1
Sikkim,2004,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2003,Murder_Cause_Property_Dispute,1
Sikkim,2003,CHNAMurder_Cause_Witchcraft,0
Sikkim,2009,CHNAMurder_Cause_Other_Causes_or_Motives,1
Sikkim,2006,CHNAMurder_Cause_Dowry,0
Sikkim,2009,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2001,CHNAMurder_Cause_Gain,0
Sikkim,2004,Murder_Cause_For_Political_reason,0
Sikkim,2003,Murder_Cause_Communalism,0
Sikkim,2004,CHNAMurder_Cause_Lunacy,0
Sikkim,2007,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2007,CHNAMurder_Cause_Dowry,0
Sikkim,2003,CHNAMurder_Cause_Casteism,0
Sikkim,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Sikkim,2010,Murder_Cause_Lunacy,0
Sikkim,2010,Murder_Cause_Class_Conflict,1
Sikkim,2010,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2007,Murder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2003,Murder_Cause_Gain,4
Sikkim,2005,CHNAMurder_Cause_Witchcraft,0
Sikkim,2008,Murder_Cause_Other_Causes_or_Motives,2
Sikkim,2002,CHNAMurder_Cause_Other_Causes_or_Motives,1
Sikkim,2006,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2003,Murder_Cause_Class_Conflict,0
Sikkim,2010,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2001,Murder_Cause_Other_Causes_or_Motives,9
Sikkim,2009,CHNAMurder_Cause_Witchcraft,0
Sikkim,2001,Murder_Cause_Casteism,0
Sikkim,2009,Murder_Cause_Property_Dispute,1
Sikkim,2006,Murder_Cause_Dowry,0
Sikkim,2006,CHNAMurder_Cause_Communalism,0
Sikkim,2010,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2001,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2002,Murder_Cause_Property_Dispute,1
Sikkim,2001,CHNAMurder_Cause_Communalism,0
Sikkim,2009,CHNAMurder_Cause_Casteism,0
Sikkim,2003,CHNAMurder_Cause_Communalism,0
Sikkim,2001,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2010,CHNAMurder_Cause_Other_Causes_or_Motives,2
Sikkim,2006,Murder_Cause_Witchcraft,0
Sikkim,2010,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2008,CHNAMurder_Cause_Lunacy,0
Sikkim,2004,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2010,CHNAMurder_Cause_Lunacy,0
Sikkim,2007,Murder_Cause_Dowry,0
Sikkim,2004,Murder_Cause_Gain,1
Sikkim,2001,CHNAMurder_Cause_Witchcraft,0
Sikkim,2004,Murder_Cause_Other_Causes_or_Motives,9
Sikkim,2007,Murder_Cause_Love_AffairsSexual_Relations,1
Sikkim,2003,Murder_Cause_Dowry,0
Sikkim,2002,Murder_Cause_Communalism,0
Sikkim,2005,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2008,Murder_Cause_Dowry,0
Sikkim,2001,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2004,Murder_Cause_Casteism,0
Sikkim,2007,Murder_Cause_Property_Dispute,0
Sikkim,2006,Murder_Cause_Love_AffairsSexual_Relations,3
Sikkim,2005,Murder_Cause_For_Political_reason,0
Sikkim,2005,Murder_Cause_Casteism,0
Sikkim,2004,CHNAMurder_Cause_Communalism,0
Sikkim,2005,Murder_Cause_Witchcraft,0
Sikkim,2003,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2009,CHNAMurder_Cause_Lunacy,0
Sikkim,2006,CHNAMurder_Cause_Witchcraft,0
Sikkim,2001,CHNAMurder_Cause_Casteism,0
Sikkim,2005,Murder_Cause_Other_Causes_or_Motives,6
Sikkim,2002,Murder_Cause_Class_Conflict,0
Sikkim,2005,Murder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2001,Murder_Cause_Communalism,0
Sikkim,2007,Murder_Cause_Gain,0
Sikkim,2006,Murder_Cause_Other_Causes_or_Motives,11
Sikkim,2002,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2010,CHNAMurder_Cause_Casteism,0
Sikkim,2010,Murder_Cause_For_Political_reason,0
Sikkim,2006,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2003,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2009,CHNAMurder_Cause_Dowry,0
Sikkim,2005,Murder_Cause_Gain,2
Sikkim,2008,Murder_Cause_Communalism,0
Sikkim,2002,Murder_Cause_By_TerroristExtremist,0
Sikkim,2009,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2005,CHNAMurder_Cause_Communalism,0
Sikkim,2005,Murder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2002,Murder_Cause_Other_Causes_or_Motives,6
Sikkim,2008,Murder_Cause_Love_AffairsSexual_Relations,1
Sikkim,2003,Murder_Cause_Witchcraft,0
Sikkim,2002,Murder_Cause_Casteism,0
Sikkim,2008,CHNAMurder_Cause_Dowry,0
Sikkim,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Sikkim,2008,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2006,Murder_Cause_Casteism,0
Sikkim,2008,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2006,CHNAMurder_Cause_Lunacy,0
Sikkim,2009,CHNAMurder_Cause_Communalism,0
Sikkim,2010,CHNAMurder_Cause_Dowry,0
Sikkim,2008,Murder_Cause_Class_Conflict,0
Sikkim,2008,Murder_Cause_Property_Dispute,0
Sikkim,2010,CHNAMurder_Cause_Witchcraft,0
Sikkim,2007,CHNAMurder_Cause_Lunacy,0
Sikkim,2007,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2002,CHNAMurder_Cause_Casteism,0
Sikkim,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2006,Murder_Cause_Personal_Vendetta_or_Enmity,5
Sikkim,2001,CHNAMurder_Cause_Other_Causes_or_Motives,7
Sikkim,2003,Murder_Cause_Other_Causes_or_Motives,5
Sikkim,2001,Murder_Cause_By_TerroristExtremist,0
Sikkim,2007,Murder_Cause_Other_Causes_or_Motives,8
Sikkim,2003,Murder_Cause_Casteism,0
Sikkim,2009,Murder_Cause_Communalism,0
Sikkim,2009,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2002,CHNAMurder_Cause_Communalism,0
Sikkim,2007,Murder_Cause_Class_Conflict,0
Sikkim,2005,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2002,CHNAMurder_Cause_For_Political_reason,0
Sikkim,2004,Murder_Cause_Love_AffairsSexual_Relations,2
Sikkim,2005,Murder_Cause_Class_Conflict,0
Sikkim,2008,Murder_Cause_For_Political_reason,0
Sikkim,2002,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2010,CHNAMurder_Cause_Gain,0
Sikkim,2007,CHNAMurder_Cause_Witchcraft,0
Sikkim,2010,CHNAMurder_Cause_Communalism,0
Sikkim,2007,CHNAMurder_Cause_Casteism,0
Sikkim,2004,Murder_Cause_Class_Conflict,0
Sikkim,2003,Murder_Cause_For_Political_reason,0
Sikkim,2001,Murder_Cause_Lunacy,0
Sikkim,2010,Murder_Cause_Communalism,0
Sikkim,2007,Murder_Cause_Witchcraft,0
Sikkim,2005,CHNAMurder_Cause_Gain,0
Sikkim,2002,CHNAMurder_Cause_Dowry,0
Sikkim,2008,Murder_Cause_By_TerroristExtremist,0
Sikkim,2009,Murder_Cause_Personal_Vendetta_or_Enmity,5
Sikkim,2007,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2009,Murder_Cause_Witchcraft,0
Sikkim,2009,CHNAMurder_Cause_Gain,0
Sikkim,2008,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2007,Murder_Cause_Communalism,0
Sikkim,2007,Murder_Cause_By_TerroristExtremist,0
Sikkim,2006,Murder_Cause_Class_Conflict,0
Sikkim,2007,Murder_Cause_Lunacy,0
Sikkim,2005,CHNAMurder_Cause_Casteism,0
Sikkim,2004,Murder_Cause_Dowry,0
Sikkim,2004,Murder_Cause_Witchcraft,0
Sikkim,2003,CHNAMurder_Cause_Dowry,0
Sikkim,2010,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2002,Murder_Cause_Gain,3
Sikkim,2001,Murder_Cause_Witchcraft,0
Sikkim,2004,Murder_Cause_Lunacy,0
Sikkim,2005,Murder_Cause_By_TerroristExtremist,0
Sikkim,2008,Murder_Cause_Casteism,0
Sikkim,2006,Murder_Cause_Lunacy,0
Sikkim,2004,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2006,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2003,Murder_Cause_Personal_Vendetta_or_Enmity,2
Sikkim,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Sikkim,2003,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2009,Murder_Cause_Casteism,0
Sikkim,2005,Murder_Cause_Communalism,0
Sikkim,2002,Murder_Cause_Witchcraft,1
Sikkim,2006,CHNAMurder_Cause_Other_Causes_or_Motives,2
Sikkim,2006,CHNAMurder_Cause_Casteism,0
Sikkim,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2003,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2002,Murder_Cause_Love_AffairsSexual_Relations,1
Sikkim,2008,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2001,CHNAMurder_Cause_Dowry,0
Sikkim,2005,Murder_Cause_Lunacy,0
Sikkim,2005,CHNAMurder_Cause_Other_Causes_or_Motives,2
Sikkim,2001,Murder_Cause_Personal_Vendetta_or_Enmity,5
Sikkim,2002,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2005,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2004,Murder_Cause_By_TerroristExtremist,0
Sikkim,2003,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2005,Murder_Cause_Dowry,0
Sikkim,2001,Murder_Cause_For_Political_reason,0
Sikkim,2009,Murder_Cause_Class_Conflict,0
Sikkim,2008,CHNAMurder_Cause_Witchcraft,0
Sikkim,2001,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2008,Murder_Cause_Gain,0
Sikkim,2003,Murder_Cause_Love_AffairsSexual_Relations,1
Sikkim,2002,Murder_Cause_Lunacy,0
Sikkim,2007,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2008,Murder_Cause_Witchcraft,0
Sikkim,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2008,CHNAMurder_Cause_Communalism,0
Sikkim,2004,Murder_Cause_Property_Dispute,0
Sikkim,2009,Murder_Cause_Gain,0
Sikkim,2009,Murder_Cause_By_TerroristExtremist,0
Sikkim,2009,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2004,CHNAMurder_Cause_Dowry,0
Sikkim,2001,CHNAMurder_Cause_Lunacy,0
Sikkim,2007,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2002,Murder_Cause_For_Political_reason,0
Sikkim,2002,CHNAMurder_Cause_Witchcraft,0
Sikkim,2004,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2007,CHNAMurder_Cause_Gain,0
Sikkim,2010,Murder_Cause_Love_AffairsSexual_Relations,1
Sikkim,2008,Murder_Cause_Personal_Vendetta_or_Enmity,6
Sikkim,2004,Murder_Cause_Communalism,0
Sikkim,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2006,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2006,CHNAMurder_Cause_Gain,0
Sikkim,2003,Murder_Cause_By_TerroristExtremist,0
Sikkim,2002,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2005,CHNAMurder_Cause_Dowry,0
Sikkim,2009,Murder_Cause_Other_Causes_or_Motives,11
Sikkim,2010,Murder_Cause_Property_Dispute,0
Sikkim,2003,Murder_Cause_Lunacy,1
Sikkim,2004,CHNAMurder_Cause_Casteism,0
Sikkim,2007,Murder_Cause_Casteism,0
Sikkim,2009,Murder_Cause_Lunacy,1
Sikkim,2006,Murder_Cause_For_Political_reason,0
Sikkim,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2006,Murder_Cause_Communalism,0
Sikkim,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2001,Murder_Cause_Gain,3
Sikkim,2002,CHNAMurder_Cause_Lunacy,0
Sikkim,2010,Murder_Cause_Dowry,0
Sikkim,2010,Murder_Cause_Casteism,0
Sikkim,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Sikkim,2007,CHNAMurder_Cause_Other_Causes_or_Motives,3
Sikkim,2005,CHNAMurder_Cause_By_TerroristExtremist,0
Sikkim,2001,Murder_Cause_Dowry,0
Sikkim,2004,CHNAMurder_Cause_Witchcraft,0
Sikkim,2008,CHNAMurder_Cause_Gain,0
Sikkim,2010,Murder_Cause_Personal_Vendetta_or_Enmity,4
Sikkim,2002,Murder_Cause_Personal_Vendetta_or_Enmity,1
Sikkim,2006,Murder_Cause_By_TerroristExtremist,0
Sikkim,2002,Murder_Cause_Dowry,0
Sikkim,2007,CHNAMurder_Cause_Communalism,0
Sikkim,2005,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Sikkim,2008,CHNAMurder_Cause_Casteism,0
Sikkim,2008,CHNAMurder_Cause_Class_Conflict,0
Sikkim,2010,Murder_Cause_Other_Causes_or_Motives,8
Sikkim,2006,Murder_Cause_Gain,1
Sikkim,2010,Murder_Cause_Witchcraft,0
Sikkim,2006,CHNAMurder_Cause_Property_Dispute,0
Sikkim,2008,Murder_Cause_Lunacy,0
